puesto_trabajo,nombre_empresa,pais,region_estado,salario_minimo,salario_maximo,moneda_salario,periodo_salario,tipo_contrato,categoria,plataforma_origen,tipo_fuente_datos,enlace_oferta
Strategy Analyst/Associate,Charlie Health,US,New York,75000.0,130000,USD,Anual,full_time,Healthcare & Nursing Jobs,Adzuna,API,https://www.adzuna.com/details/5239986927?utm_medium=api&utm_source=523818bf
Head of Data Science and Analytics,WTW,US,New Jersey,126882.73,126882.73,USD,Anual,full_time,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5214043535?utm_medium=api&utm_source=523818bf
Head of Data Science and Analytics,WTW,US,New Jersey,126882.73,126882.73,USD,Anual,NA,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5212584884?utm_medium=api&utm_source=523818bf
Head of Platform Strategy,Guardian Life,US,New York,166573.42,166573.42,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5265931168?utm_medium=api&utm_source=523818bf
IT Advisor-Big Data-Architecture-Senior Manager- Mult Pos-1616501,EY,US,New York,124911.9,124911.9,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5246722396?utm_medium=api&utm_source=523818bf
Procurement Analyst,Hanwha Techwin America Inc,US,New Jersey,55000.0,90000,USD,Anual,NA,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5263855433?utm_medium=api&utm_source=523818bf
Data Analytics Senior Consultant / Manager,NTT DATA North America,US,New York,153818.0,153818,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5280307021?utm_medium=api&utm_source=523818bf
Data Analytics Senior Consultant / Manager,NTT DATA Services,US,New York,161373.53,161373.53,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5278924885?utm_medium=api&utm_source=523818bf
Senior Financial Analyst,Roku,US,New York,140000.0,148500,USD,Anual,full_time,Sales Jobs,Adzuna,API,https://www.adzuna.com/details/5248013250?utm_medium=api&utm_source=523818bf
Special Inspector,Metropolitan Transportation Authority,US,New York,57435.0,88359,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5031619059?utm_medium=api&utm_source=523818bf
Data Management Product Owner Associate,JPMorganChase,US,New Jersey,95000.0,155000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5226502073?utm_medium=api&utm_source=523818bf
Senior Data Architect,Mizuho Americas Services,US,New York,190000.0,275000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5177983814?utm_medium=api&utm_source=523818bf
"Finance Manager, Advertising Finance",Amazon,US,New York,92742.93,92742.93,USD,Anual,NA,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5261808203?utm_medium=api&utm_source=523818bf
"Analyst, Marketing & Business Intelligence",TBWA\Chiat\Day,US,New York,60000.0,70000,USD,Anual,NA,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5286956030?utm_medium=api&utm_source=523818bf
Operations Evaluations Analyst PMMI,Catholic Guardian Services,US,New York,81947.98,81947.98,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5184376938?utm_medium=api&utm_source=523818bf
"Senior Manager, Competitive Intelligence Marketing New York",Riskified,US,New York,170695.73,170695.73,USD,Anual,NA,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5287535018?utm_medium=api&utm_source=523818bf
"Senior Designer, Growth",Dentsu,US,New York,85231.84,85231.84,USD,Anual,NA,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5233512845?utm_medium=api&utm_source=523818bf
"Dentsu Aegis Network Ltd. is hiring: Senior Designer, Growth in New York",Dentsu Aegis Network Ltd.,US,New York,87695.19,87695.19,USD,Anual,NA,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5240187714?utm_medium=api&utm_source=523818bf
"dentsu is hiring: Senior Designer, Growth in New York",Dentsu,US,New York,84156.07,84156.07,USD,Anual,NA,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5287564332?utm_medium=api&utm_source=523818bf
Analyst - Investor Services,StepStone Group,US,New York,70000.0,80000,USD,Anual,NA,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5206136488?utm_medium=api&utm_source=523818bf
"Data Engineer III - Data Infrastructure for Enterprise Transformation, High Velocity Transformation",Amazon,US,New York,152902.72,152902.72,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5271712254?utm_medium=api&utm_source=523818bf
Equity Research Senior Associate/ Vice President- Autos,Wolfe Research,US,New York,110000.0,175000,USD,Anual,full_time,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/land/ad/5286900099?se=sO8XBfVb8BGlPpGK4j_S_A&utm_medium=api&utm_source=523818bf&v=E73D78FCD37EDE4A3AF22FCD83E66F67B07E7F00
Equity Research Senior Associate-Insurance,Wolfe Research,US,New York,110000.0,150000,USD,Anual,full_time,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/land/ad/5289833320?se=sO8XBfVb8BGlPpGK4j_S_A&utm_medium=api&utm_source=523818bf&v=FB237213B09AB064E7048EB527764868C006BAA2
Equity Research Senior Associate- Autos,Wolfe Research,US,New York,110000.0,150000,USD,Anual,full_time,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/land/ad/5288661240?se=sO8XBfVb8BGlPpGK4j_S_A&utm_medium=api&utm_source=523818bf&v=1D4B031B0907BBA06D70022C996036A239DAA0E1
Data Visualization,JPMorganChase,US,New Jersey,135500.0,205000,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5257984523?utm_medium=api&utm_source=523818bf
"Engineer, Machine Learning",Link Logistics Real Estate Holdco,US,New York,175000.0,195000,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5226159625?utm_medium=api&utm_source=523818bf
Global Data Management and Governance Director - Advisory,Cushman & Wakefield,US,New York,149607.66,149607.66,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5234719059?utm_medium=api&utm_source=523818bf
"VP, Data Science - Model Development",Synchrony,US,New York,163189.97,163189.97,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5285547967?utm_medium=api&utm_source=523818bf
"Price Comparison Customer Experience Product Manager, Shopping (Remote-Eligible)",Capital One,US,New York,125284.48,125284.48,USD,Anual,part_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5189519871?utm_medium=api&utm_source=523818bf
"Manager, Categories Product Manager: Capital One Shopping (Remote - Eligible)",Capital One,US,New York,149621.64,149621.64,USD,Anual,part_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5189514148?utm_medium=api&utm_source=523818bf
"Extension Alerts Retargeting Product Manager, Shopping (Remote-Eligible)",Capital One,US,New York,129635.5,129635.5,USD,Anual,part_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5189517558?utm_medium=api&utm_source=523818bf
"Senior Manager, Competitive Intelligence",Riskified,US,New York,125000.0,145000,USD,Anual,full_time,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5200019612?utm_medium=api&utm_source=523818bf
"Senior Manager, Product Designer (Individual Contributor)",Capital One,US,New York,142426.44,142426.44,USD,Anual,part_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5189502854?utm_medium=api&utm_source=523818bf
"Amazon is hiring: Sr. Business Analyst, Product Marketing, Amazon Ads in New Yor",Amazon,US,New York,118961.35,118961.35,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5238877414?utm_medium=api&utm_source=523818bf
Senior Associate,Impendi Analytics,US,New York,114904.26,114904.26,USD,Anual,full_time,Consultancy Jobs,Adzuna,API,https://www.adzuna.com/details/5288528628?utm_medium=api&utm_source=523818bf
"Sr. Business Analyst, Product Marketing, Amazon Ads",Amazon,US,New York,111291.3,111291.3,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5232939242?utm_medium=api&utm_source=523818bf
(Junior) Data Ops Engineer - Data Publishing (m/f/d) Job at Statista Inc. in New,Statista Inc.,US,New York,98612.64,98612.64,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5076538812?utm_medium=api&utm_source=523818bf
"PitchBook Data is hiring: Sr. Reporter, Leveraged Loans in New York",PitchBook Data,US,New York,113808.55,113808.55,USD,Anual,NA,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5258254695?utm_medium=api&utm_source=523818bf
"Senior Data Engineer, Analytics",CoreWeave,US,New York,143000.0,210000,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/land/ad/4950574182?se=sO8XBfVb8BGlPpGK4j_S_A&utm_medium=api&utm_source=523818bf&v=EE5EA3A0F8D926EE7C66F2B6D4042AFE4F7239A9
The Lending Reporting VP,Bank of America,US,New York,86987.68,86987.68,USD,Anual,NA,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5234718058?utm_medium=api&utm_source=523818bf
"Lead Product Manager, Spend Products",Imprint,US,New York,160000.0,180000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5238326558?utm_medium=api&utm_source=523818bf
"Account Manager, Aquila",Association of National Advertisers,US,New York,75000.0,90000,USD,Anual,full_time,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5269172532?utm_medium=api&utm_source=523818bf
"Senior Data Management Professional - Data Product Owner, Semantic Modeling - Company Financials",Bloomberg,US,New York,159346.45,159346.45,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5052449757?utm_medium=api&utm_source=523818bf
Elementary School Special Education Compliance and Billing Analyst,Seton Education Partners,US,New York,76438.27,76438.27,USD,Anual,NA,Teaching Jobs,Adzuna,API,https://www.adzuna.com/details/5120635974?utm_medium=api&utm_source=523818bf
Credit Model Development Quantitative Manager (Hybrid - see potential locations in description),M&T Bank,US,New York,144873.39,144873.39,USD,Anual,NA,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5280306551?utm_medium=api&utm_source=523818bf
Technical Onboarding Engineer,Sigma Computing,US,New York,125000.0,150000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5289792770?utm_medium=api&utm_source=523818bf
"Director, Data Science",Liberty Mutual Insurance,US,New York,142844.33,142844.33,USD,Anual,NA,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5216165189?utm_medium=api&utm_source=523818bf
Product Manager II - Account Takeover (ATO),Coinbase,US,New York,120266.1,120266.1,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5189500911?utm_medium=api&utm_source=523818bf
"Director, People Analytics (, NY, United States)",Figma,US,New York,180878.94,180878.94,USD,Anual,NA,HR & Recruitment Jobs,Adzuna,API,https://www.adzuna.com/details/5253026522?utm_medium=api&utm_source=523818bf
Audience Development Analyst Job at Complex in New York,Complex,US,New York,82929.93,82929.93,USD,Anual,NA,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5277491605?utm_medium=api&utm_source=523818bf
"Audience Development Analyst Job at Complex Media, Inc. in New York","Complex Media, Inc.",US,New York,81941.41,81941.41,USD,Anual,NA,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5277491250?utm_medium=api&utm_source=523818bf
"Principal PMT, Marketing Measurement and Performance Science (MAPS)",Jobleads-US,US,New York,132669.98,132669.98,USD,Anual,NA,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5260053515?utm_medium=api&utm_source=523818bf
"Principal PMT, Marketing Measurement and Performance Science (MAPS)",Amazon,US,New York,136653.64,136653.64,USD,Anual,NA,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5260048456?utm_medium=api&utm_source=523818bf
Senior Analyst Growth Analytics,Clover Health,US,New York,75000.0,90000,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5238480099?utm_medium=api&utm_source=523818bf
Audience Development Analyst,Complex,US,New York,94396.69,94396.69,USD,Anual,full_time,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5277137789?utm_medium=api&utm_source=523818bf
"Manager, Product Management, Card Credit Innovation (CCI)",Capital One,US,New York,128440.47,128440.47,USD,Anual,part_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5213302875?utm_medium=api&utm_source=523818bf
Audience Development Analyst,NA,US,New York,86656.65,86656.65,USD,Anual,NA,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5273943930?utm_medium=api&utm_source=523818bf
"Analyst, HR Operations - Core HR",NBC Universal,US,New Jersey,41024.02,41024.02,USD,Anual,NA,HR & Recruitment Jobs,Adzuna,API,https://www.adzuna.com/details/5238964999?utm_medium=api&utm_source=523818bf
"Director, Global Digital Marketing Analytics",CBRE,US,New York,181947.44,181947.44,USD,Anual,NA,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5248792902?utm_medium=api&utm_source=523818bf
"Senior Data Engineer, Analytics",CoreWeave,US,New York,159216.42,159216.42,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5251463279?utm_medium=api&utm_source=523818bf
"Senior Designer, Growth",Dentsu,US,New York,86545.81,86545.81,USD,Anual,NA,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5287553660?utm_medium=api&utm_source=523818bf
Director / Vice President - Commercial Loan Sale Originations,Mission Capital Advisors,US,New York,183972.47,183972.47,USD,Anual,full_time,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/4816802496?utm_medium=api&utm_source=523818bf
Data & AI Lead - BTS,EXL Service,US,New Jersey,230000.0,260000,USD,Anual,full_time,Sales Jobs,Adzuna,API,https://www.adzuna.com/details/5205813661?utm_medium=api&utm_source=523818bf
"CRM Data Warehouse Manager, BI & Analytics",NYU,US,New York,101335.37,101335.37,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5029947670?utm_medium=api&utm_source=523818bf
"Insights Analyst, Global Programs and Incentives",META,US,New York,139181.42,139181.42,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5254932435?utm_medium=api&utm_source=523818bf
"White & Case LLP is hiring: Specialist, Audio Visual Support in New York",White & Case LLP,US,New York,67686.79,67686.79,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5229361944?utm_medium=api&utm_source=523818bf
"Specialist, Audio Visual Support Job at White & Case LLP in New York",White & Case LLP,US,New York,63914.95,63914.95,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5227599410?utm_medium=api&utm_source=523818bf
WITHIN is hiring: Digital Media Strategist in New York,WITHIN,US,New York,75304.98,75304.98,USD,Anual,NA,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5290095332?utm_medium=api&utm_source=523818bf
Bloomberg is hiring: Senior Software Engineer - Data Journalism Engineers in New,Bloomberg,US,New York,144898.67,144898.67,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5275819083?utm_medium=api&utm_source=523818bf
Staff Data Engineer,NBC Universal,US,New Jersey,74714.95,74714.95,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5207629202?utm_medium=api&utm_source=523818bf
Senior Software Engineer - Data Journalism Engineers,Bloomberg,US,New York,142430.8,142430.8,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5271645927?utm_medium=api&utm_source=523818bf
Founding NYC Software Engineer (Senior/Staff),Equi,US,New York,150000.0,200000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5203420987?utm_medium=api&utm_source=523818bf
"Capital Markets Business Analyst, Business Management - New York",Moelis & Company Group LP,US,New York,75000.0,85000,USD,Anual,full_time,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5108249284?utm_medium=api&utm_source=523818bf
"Director of Product Design, Growth & Engagement - Remote",Included Health,US,New York,112602.1,112602.1,USD,Anual,full_time,HR & Recruitment Jobs,Adzuna,API,https://www.adzuna.com/details/5269656050?utm_medium=api&utm_source=523818bf
"Manager, Engineering (Media DevOps)",Human,US,New York,155000.0,195000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5157139090?utm_medium=api&utm_source=523818bf
Sr. Director Data Sciences,Early Warning Services,US,New York,240000.0,270000,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5274618923?utm_medium=api&utm_source=523818bf
Engineering Intern,Allium,US,New York,65820.43,65820.43,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5222492912?utm_medium=api&utm_source=523818bf
Research Coordinator (Sell-Side Equity Research),Confidential Company,US,New York,79905.12,79905.12,USD,Anual,full_time,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5288572178?utm_medium=api&utm_source=523818bf
Data Team Lead,IQVIA,US,New Jersey,123296.97,123296.97,USD,Anual,NA,Scientific & QA Jobs,Adzuna,API,https://www.adzuna.com/details/5047302942?utm_medium=api&utm_source=523818bf
Data Management Product Owner Associate,JPMorgan Chase,US,New Jersey,139936.86,139936.86,USD,Anual,NA,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5226918678?utm_medium=api&utm_source=523818bf
Data Team Lead,IQVIA,US,New York,126956.8,126956.8,USD,Anual,NA,Scientific & QA Jobs,Adzuna,API,https://www.adzuna.com/details/5048363953?utm_medium=api&utm_source=523818bf
Data Management Product Owner Associate,"JPMorgan Chase Bank, N.A.",US,New Jersey,130652.98,130652.98,USD,Anual,full_time,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5275728091?utm_medium=api&utm_source=523818bf
"Manager, Product Management, AI/ML Platform Infrastructure",Capital One,US,New York,158400.0,180800,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5283925189?utm_medium=api&utm_source=523818bf
"Manager, Product Manager Platform Enablement",Capital One,US,New York,167610.47,167610.47,USD,Anual,part_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5189517621?utm_medium=api&utm_source=523818bf
"Manager, Product Manager Direct Deposit and Transfers Mobile",Capital One,US,New York,135677.64,135677.64,USD,Anual,part_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5189502816?utm_medium=api&utm_source=523818bf
"Senior Manager, Software Engineering",SentinelOne,US,New York,159714.48,159714.48,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5148493246?utm_medium=api&utm_source=523818bf
"Senior Analyst, Disney Tactical Opportunities",Disney,US,New York,91526.96,91526.96,USD,Anual,NA,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5285730300?utm_medium=api&utm_source=523818bf
PMO Analyst,Cushman & Wakefield,US,New Jersey,94036.83,94036.83,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5248822022?utm_medium=api&utm_source=523818bf
Bloomberg Intelligence U.S Municipal Fixed Income Strategist,Bloomberg,US,New York,120400.95,120400.95,USD,Anual,NA,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5256582553?utm_medium=api&utm_source=523818bf
PMO Analyst,Cushman & Wakefield,US,New York,86511.57,86511.57,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5248794171?utm_medium=api&utm_source=523818bf
Data Engineer I,CoreWeave,US,New York,135000.0,135000,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/land/ad/5288666624?se=TurVCPVb8BGlPpGK4j_S_A&utm_medium=api&utm_source=523818bf&v=F706D1EF0D266D39A0FA9C541EECA1A4A150F549
"Senior Analytics Manager, Finance",Brigit,US,New York,165000.0,190000,USD,Anual,full_time,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5262883951?utm_medium=api&utm_source=523818bf
Senior Lead Software Engineer-Platform Engineering AIML,JPMorgan Chase,US,New Jersey,194942.88,194942.88,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5138959651?utm_medium=api&utm_source=523818bf
AML Analyst / Fraud Analyst / AML Compliance Analyst,BCForward,US,New York,58240.0,62400,USD,Anual,NA,"Energy, Oil & Gas Jobs",Adzuna,API,https://www.adzuna.com/details/5281073320?utm_medium=api&utm_source=523818bf
Senior Lead Software Engineer-Platform Engineering AIML,"JPMorgan Chase Bank, N.A.",US,New Jersey,182009.9,182009.9,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5285235527?utm_medium=api&utm_source=523818bf
Senior Data Management Professional - Data Product Owner - Data AI,Bloomberg,US,New York,153444.83,153444.83,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5267693070?utm_medium=api&utm_source=523818bf
Senior Social & Earned Media Intelligence Analyst,FleishmanHillard,US,New York,102991.36,102991.36,USD,Anual,NA,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5043376126?utm_medium=api&utm_source=523818bf
"Senior Analytics Manager, Finance",Brigit,US,New York,220316.03,220316.03,USD,Anual,NA,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5285374114?utm_medium=api&utm_source=523818bf
Senior Associate-Digital Product Management,American Express,US,New York,114739.02,114739.02,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5285554666?utm_medium=api&utm_source=523818bf
Business Operations Analyst,Charlie Health,US,New York,73000.0,120000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5203202591?utm_medium=api&utm_source=523818bf
"Senior Machine Learning Engineer, Trust & Safety",Match Group,US,New York,193004.97,193004.97,USD,Anual,full_time,Scientific & QA Jobs,Adzuna,API,https://www.adzuna.com/details/5288655846?utm_medium=api&utm_source=523818bf
Senior Data Team Lead,IQVIA,US,New Jersey,145059.48,145059.48,USD,Anual,NA,Scientific & QA Jobs,Adzuna,API,https://www.adzuna.com/details/5250712823?utm_medium=api&utm_source=523818bf
Senior Data Team Lead,IQVIA,US,New York,149365.3,149365.3,USD,Anual,NA,Scientific & QA Jobs,Adzuna,API,https://www.adzuna.com/details/5273552169?utm_medium=api&utm_source=523818bf
"Specialist, Audio Visual Support Job at White & Case LLP in New York",White & Case LLP,US,New York,75346.2,75346.2,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5253237347?utm_medium=api&utm_source=523818bf
Generalist Intern,Allium,US,New York,58782.74,58782.74,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5238751769?utm_medium=api&utm_source=523818bf
Product Engineer / Full Stack / Frontend Engineer,Allium,US,New York,108769.97,108769.97,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/4924894249?utm_medium=api&utm_source=523818bf
Product Manager,Allium,US,New York,118406.86,118406.86,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5154014461?utm_medium=api&utm_source=523818bf
Insight Analyst - Marketing,Bally's Corporation,US,New Jersey,72200.24,72200.24,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5290352188?utm_medium=api&utm_source=523818bf
Retool Developer (Contract),January Digital,US,New York,98170.78,98170.78,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5235048715?utm_medium=api&utm_source=523818bf
"Senior Business Analyst, Business Information",dd's DISCOUNTS,US,New York,74808.43,74808.43,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/4804434177?utm_medium=api&utm_source=523818bf
"Sr Analyst, Global Catalog Operations",Uber,US,New York,105406.38,105406.38,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5288033014?utm_medium=api&utm_source=523818bf
"Senior Analyst, Disney Tactical Opportunities",The Walt Disney Company,US,New York,108500.0,145400,USD,Anual,full_time,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5288565118?utm_medium=api&utm_source=523818bf
Account Executive,Allium,US,New York,110580.56,110580.56,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/4804503967?utm_medium=api&utm_source=523818bf
Account Executive (TradFi Segment),Allium,US,New York,180000.0,280000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5131970411?utm_medium=api&utm_source=523818bf
Manager Marketing Analytics-CNN Digital Products & Services,Warner Bros. Discovery,US,New York,108809.6,108809.6,USD,Anual,NA,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5258297601?utm_medium=api&utm_source=523818bf
Vice President - Strategic Advisory (Gaming),PJT Partners,US,New York,250000.0,300000,USD,Anual,full_time,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/4979940604?utm_medium=api&utm_source=523818bf
"Senior Analyst, Disney Tactical Opportunities",The Walt Disney Company,US,New York,97387.86,97387.86,USD,Anual,NA,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5288034609?utm_medium=api&utm_source=523818bf
Vice President / Director – Strategic Advisory (GP Advisory),PJT Partners,US,New York,250000.0,350000,USD,Anual,full_time,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5212410698?utm_medium=api&utm_source=523818bf
Assistant Actuary or Senior Actuarial Analyst,Zurich NA,US,New York,138122.14,138122.14,USD,Anual,NA,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5278134017?utm_medium=api&utm_source=523818bf
"Amazon is hiring: Finance Manager, Advertising Finance in New York",Amazon,US,New York,105564.42,105564.42,USD,Anual,NA,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5271643203?utm_medium=api&utm_source=523818bf
iOS Engineer,Match Group,US,New York,146589.92,146589.92,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5204679001?utm_medium=api&utm_source=523818bf
Senior Analyst,Penta Group,US,New York,75000.0,95000,USD,Anual,full_time,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5271511095?utm_medium=api&utm_source=523818bf
Retool Developer (Permanent or Full-time contract),January Digital,US,New York,93593.06,93593.06,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5234128234?utm_medium=api&utm_source=523818bf
US Company is hiring: Creator Consulting Manager in New York,US Company,US,New York,100893.81,100893.81,USD,Anual,NA,"PR, Advertising & Marketing Jobs",Adzuna,API,https://www.adzuna.com/details/5093114032?utm_medium=api&utm_source=523818bf
Android Engineer,Match Group,US,New York,131679.47,131679.47,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5065087069?utm_medium=api&utm_source=523818bf
Workforce Management Forecaster,FanDuel,US,New Jersey,91000.0,125400,USD,Anual,NA,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5039766605?utm_medium=api&utm_source=523818bf
"Sr. Associate, Product Management - Customer Services & Strategy (US Card)",Capital One,US,New York,160501.6,160501.6,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5290703558?utm_medium=api&utm_source=523818bf
Risk Management Business Systems Analyst - Investment Management Technology,MassMutual,US,New York,135923.45,135923.45,USD,Anual,NA,Accounting & Finance Jobs,Adzuna,API,https://www.adzuna.com/details/5291206396?utm_medium=api&utm_source=523818bf
