cluster,titulo_puesto,nombre_empresa,ubicacion,modalidad,salario
455,Escuela de Negocios MiBanco/ Ag. Camana/ MiBanco / Movilidad + Comisiones,Adecco Perú S.A.,,,"S/. 1.000,00 (Mensual)"
456,Operador(a) Push and Pull / Montacargas / Sector Industrial,Manpower,,,
456,Tecnico mecanico de montacargas,CORPORACION SANDOVAL,,,
456,Operador de montacargas,Ruido Blanco S.A.,,,
456,Operador de Montacargas,ALM SERVICES S.A.C.,,,"S/. 1.500,00 (Mensual)"
456,Técnico de Montacargas Eléctricos,,,,"S/. 2.800,00 (Mensual)"
456,Técnico de Montacargas Eléctricas,,,,"S/. 2.800,00 (Mensual)"
456,Operador Montacargas,,,,
456,Técnico de Montacargas Eléctricos,,,,"S/. 2.800,00 (Mensual)"
456,Manipulador de rollo (Grúa puente / Montacargas),Adecco Perú S.A.,,,"S/. 1.800,00 (Mensual)"
456,Operador de Almacén con Montacargas,Industrias Electroquímicas S.A.,,,"S/. 1.485,00 (Mensual)"
457,Asistente de Negocios Mibanco /campo/ Primavera /planilla completa c/s experiencia,Manpower,,,
457,Asistente de Negocios Mibanco /campo/ VMT Jose Galvez/planilla completa c/s experiencia,Manpower,,,
457,Asesor de negocios con experiencia MiBanco / Tres de Octubre,Manpower,,,
457,Asesor de negocios con experiencia MiBanco / Pamplona,Manpower,,,"S/. 1.800,00 (Mensual)"
457,Asesor de negocios con experiencia MiBanco / Tres de Octubre,Manpower,,,
457,Asesor de negocios con experiencia MiBanco / Surquillo,Manpower,,,"S/. 1.800,00 (Mensual)"
457,Asistente de Negocios Mibanco /campo/ Pamplona Alta /planilla completa c/s experiencia,Manpower,,,
457,Asesor de Negocios Ag Aucayacu / Mibanco,Manpower,,,
457,Asesor de negocios con experiencia MiBanco / Santiago de Surco,Manpower,,,
457,Asesor de negocios con experiencia Mibanco,Manpower,,,"S/. 1.500,00 (Mensual)"
457,Ejecutivo de Recuperaciones Mibanco Olmos,Manpower,,,
457,Asesor de negocios con experiencia Mibanco,Manpower,,,"S/. 1.500,00 (Mensual)"
457,Asesor de negocios con experiencia Mibanco,Manpower,,,"S/. 1.500,00 (Mensual)"
457,Asesor de negocios con experiencia Mibanco / Tres de octubre,Manpower,,,"S/. 1.500,00 (Mensual)"
457,Asesor de Negocios Ag Independencia / Mibanco,Manpower,,,
457,Asesor de Negocios con Experiencia Ag El Dorado / Mibanco,Manpower,,,
457,Asesor de Negocios con Experiencia Ag Tarma/ Mibanco,Manpower,,,
457,Asesor de Negocios con Experiencia/ Mibanco,Manpower,,,
457,Asesor de negocios con experiencia Mibanco / Pachacamac I Etapa,Manpower,,,"S/. 1.500,00 (Mensual)"
457,Asesor de negocios con experiencia Mibanco / Chiclayo,Manpower,,,"S/. 1.500,00 (Mensual)"
457,Ejecutivo de recuperaciones mibanco Olmos,Manpower,,,"S/. 1.129,00 (Mensual)"
457,Asistente de Negocios Mibanco /campo/ Tablada de Lurin /planilla completa c/s experiencia,Manpower,,,
457,Asesor de negocios con experiencia MiBanco / Surquillo,Manpower,,,"S/. 1.800,00 (Mensual)"
457,Asesor de negocios con experiencia MiBanco / Pamplona,Manpower,,,"S/. 1.800,00 (Mensual)"
457,Asesor de negocios con experiencia MiBanco / Santiago de Surco,Manpower,,,
457,Asesor de Negocios con Experiencia Ag Iquitos / Mibanco,Manpower,,,
457,Asesor de Negocios Ag Pampas Inalambricas / Mibanco,Manpower,,,
457,Asesor de Negocios Ag Morrope / Mibanco,Manpower,,,
458,Gestor de inventario o auxiliar de auditoria Cusco/Puno/Andahuaylas/Abancay/Ayacucho/Huancavelica,Grupo Tawa,,,"S/. 1.130,00 (Mensual)"
458,Practicante  Profesional de Auditoria,,,,"S/. 1.130,00 (Mensual)"
458,Analista de Auditoria Interna Textil,PRECOTEX S.A.C.,,,"S/. 2.000,00 (Mensual)"
458,Asistente de auditoria interna,COOPAC SANTA CATALINA LTDA 103,,,
458,Asistente de auditoria,COOPAC CUAJONE,,,
458,Asistente de auditoria interna,COOPAC SANTA CATALINA LTDA 103,,,
458,jefe de auditoria  rubro financiero en  san isidro,EDPYME INVERSIONES LA CRUZ,,,"S/. 8.000,00 (Mensual)"
458,Asistente de Contabilidad y Auditoria,Q'UMA SOLUCIONES GASTRONÓMICAS,,,
458,Gerente de Auditoria Interna,,,,
458,Docente Tiempo Parcial /Auditoria Financiera /Trujillo,Universidad Privada del Norte S.A.C.,,,
459,Soporte IT y Análisis de Datos / Presencial / San Isidro,TALENTO GRUPO DC INTERNACIONAL PERU SOCIEDAD ANONIMA CERRADA,,,
459,Soporte Microinformático Jr. / Presencial / La Victoria,Canvia,,,"S/. 1.130,00 (Mensual)"
459,Soporte IT y Análisis de Datos / Presencial / San Isidro,TALENTO GRUPO DC INTERNACIONAL PERU SOCIEDAD ANONIMA CERRADA,,,
459,Soporte IT y Análisis de Datos / Presencial / San Isidro,TALENTO GRUPO DC INTERNACIONAL PERU SOCIEDAD ANONIMA CERRADA,,,
459,Soporte Microinformático/ Presencial/ San Isidro,Canvia,,,
459,Soporte Técnico de Recuperación y Reparación de Laptops – La Victoria (Presencial),GREEN SOLUTIONS GROUP,,,"S/. 1.400,00 (Mensual)"
459,Soporte Microinformático Jr. / Presencial / Cercado de Lima,Canvia,,,"S/. 1.130,00 (Mensual)"
459,Soporte Técnico Jr. / San Isidro / Presencial,Canvia,,,"S/. 1.130,00 (Mensual)"
459,Soporte Técnico Jr. / La Victoria / Presencial,Canvia,,,"S/. 1.130,00 (Mensual)"
459,Soporte técnico Microinformático,SISTEMAS TECNOLOGICOS INTEGRALES CORPORATIVOS S.A.C.,,Presencial y remoto,
459,Soporte Microinformático Jr. / Presencial / Cercado de Lima,Canvia,,,"S/. 1.130,00 (Mensual)"
459,Practicante PROfesional de Soporte Microinformático / Presencial San Isidro,Canvia,,,"S/. 1.130,00 (Mensual)"
460,Software tester,AGROINDUSTRIAL MOLINOS TROPICAL,,,
460,Trabajo Desde Casa Ingeniero de Software .NET Core / Ref. 1001,BairesDev LLC,,,
460,Practicante Profesional de Desarrollo de Software y PMO,WIN,,,
460,Practicante de Software / Sede Ate,Corporación de Industrias Plásticas S. A.,,,
460,Practicante de Software / Sede Ate,Corporación de Industrias Plásticas S. A.,,,
460,Programador / Software  Sede Ate,Corporación de Industrias Plásticas S. A.,,,
460,Software Developer,Hortifrut Perú S.A.C.,,Presencial y remoto,
460,Analista de Calidad de Software Junior,INDIGITAL,,Presencial y remoto,
460,Practicante de Software / Sede Ate,Corporación de Industrias Plásticas S. A.,,,
460,Asistente Contable / Software TI,,,,"S/. 1.600,00 (Mensual)"
460,Asesor comercial  2000 + Comisiones (experiencia en software),SSP ventas del Peru,,,"S/. 2.000,00 (Mensual)"
460,Trabajo Desde Casa Ingeniero de Software .NET Core / Ref. 1001,BairesDev LLC,,,
460,Practicante Profesional de Programación / Desarrollo de Software,BSG Institute,,,"S/. 1.130,00 (Mensual)"
460,Programador / Software  Sede Ate,Corporación de Industrias Plásticas S. A.,,,
460,Docentes de Ingeniería de Sistemas/ Software / Lima,Universidad Privada del Norte S.A.C.,,,
460,Practicante Profesional de Programación / Desarrollo de Software,BSG Institute,,,"S/. 1.130,00 (Mensual)"
460,Ejecutivo(a) de Ventas – Software y Soluciones Tecnológicas,EXCELSIUS,,Presencial y remoto,
460,Ejecutivo(a) de Ventas – Software y Soluciones Tecnológicas,EXCELSIUS,,Presencial y remoto,
460,Practicante Profesional de Programación / Desarrollo de Software,BSG Institute,,,"S/. 1.130,00 (Mensual)"
460,ingeniero software,ARLA & ASOCIADOS S.A.C.,,,
460,Software Developer,INTIGRATE,,Presencial y remoto,
460,Ingeniero de Sistemas con Dominio del Software Arduino,,,Presencial y remoto,"S/. 500,00 (Mensual)"
460,Practicante Profesional de Desarrollo de Software y PMO,WIN,,,
460,Docentes de Ingeniería de Sistemas/ Software / Sede Trujillo,Universidad Privada del Norte S.A.C.,,,
460,Docentes de Ingeniería de Sistemas/ Software / Lima,Universidad Privada del Norte S.A.C.,,,
460,Ejecutivo de ventas Software,INSIGHT CONSULTORIA CLINICA Y ORGANIZACIONAL,,Presencial y remoto,"S/. 2.000,00 (Mensual)"
460,Ingeniero de Sistemas con Dominio del Software Arduino,,,Presencial y remoto,"S/. 500,00 (Mensual)"
460,Docentes de Ingeniería de Sistemas/ Software / Sede Trujillo,Universidad Privada del Norte S.A.C.,,,
460,Software Developer,INTIGRATE,,Presencial y remoto,
460,Docentes de Ingeniería de Sistemas/ Software / Sede Trujillo,Universidad Privada del Norte S.A.C.,,,
460,Docentes de Ingeniería de Sistemas/ Software / Lima,Universidad Privada del Norte S.A.C.,,,
460,Docentes de Ingeniería de Sistemas/ Software / Sede Trujillo,Universidad Privada del Norte S.A.C.,,,
460,Ejecutivo de ventas Software,INSIGHT CONSULTORIA CLINICA Y ORGANIZACIONAL,,Presencial y remoto,"S/. 2.000,00 (Mensual)"
460,Egresados Ingenieros Industrial/Mecatrónico / Matemáticos/Contadores/Administrativos C/S en Software,,,,"S/. 1.500,00 (Mensual)"
460,Trabajo Desde Casa Ingeniero de Software .NET Core / Ref. 1001,BairesDev LLC,,,
460,Software Developer,Hortifrut Perú S.A.C.,,Presencial y remoto,
460,Asesor comercial  2000 + Comisiones (experiencia en software),SSP ventas del Peru,,,"S/. 2.000,00 (Mensual)"
460,Ejecutivo de ventas Software,INSIGHT CONSULTORIA CLINICA Y ORGANIZACIONAL,,Presencial y remoto,"S/. 2.000,00 (Mensual)"
460,Practicante Profesional de Desarrollo de Software y PMO,WIN,,,
460,Especialista en software Ansys,Semco S.A.,,,
460,Trabajo Desde Casa Ingeniero de Software .NET Core / Ref. 1001,BairesDev LLC,,,
460,Software tester,AGROINDUSTRIAL MOLINOS TROPICAL,,,
460,Software Developer,INTIGRATE,,Presencial y remoto,
460,Analista de Calidad de Software Junior,INDIGITAL,,Presencial y remoto,
460,Profesor instructor  Ing. de Software Paita,SENATI,,,
460,Practicante de Software / Sede Ate,Corporación de Industrias Plásticas S. A.,,,
460,Software Developer,Hortifrut Perú S.A.C.,,Presencial y remoto,
460,Asistente Contable / Software TI,,,,"S/. 1.600,00 (Mensual)"
460,Docentes de Ingeniería de Sistemas/ Software / Lima,Universidad Privada del Norte S.A.C.,,,
460,ingeniero software,ARLA & ASOCIADOS S.A.C.,,,
460,ingeniero software,ARLA & ASOCIADOS S.A.C.,,,
460,Ingeniero de Sistemas con Dominio del Software Arduino,,,Presencial y remoto,"S/. 500,00 (Mensual)"
461,Asistente de Planillas,KOMATSU - MITSUI MAQUINARIAS,,Presencial y remoto,
461,Asistente de planillas,JEF S.A.C,,,"S/. 1.200,00 (Mensual)"
461,Asistente de Planillas (Nóminas),PANORAMA HOGAR & DECORACION,,,"S/. 1.500,00 (Mensual)"
461,Analista de personal (Planillas),REC01 SOCIEDAD ANONIMA CERRADA,,,"S/. 1.800,00 (Mensual)"
461,Gestor(a) de planillas,ECO HOGAR INMOBILIARIA,,,"S/. 1.700,00 (Mensual)"
461,Asistente de planillas,SERVOSA,,,
461,Asistente/a de Planillas,"Alvarez, Castillo & Asociados S. Civil de R.L.",,,
461,Asistente de Planillas+ Beneficios / Sede Surquillo / Disponibilidad inmediata,AGN INGENIEROS S.A.C.,,,
461,Asistente de planillas,,,,"S/. 1.150,00 (Mensual)"
461,Asistente de Planillas+ Beneficios / Sede Surquillo / Disponibilidad inmediata,AGN INGENIEROS S.A.C.,,,
461,Asistente de planillas y Administración,,,,
461,Analista de  Planillas (Por proyecto)/ Sede La Victoria,Innova Schools,,Presencial y remoto,
461,Asistente de Planillas y RRHH,MONTALVO INSTITUTE CORP SAC,,,"S/. 1.500,00 (Mensual)"
461,Asistente de Planillas,KOMATSU - MITSUI MAQUINARIAS,,Presencial y remoto,
461,Asistente de Planillas,,,,
461,Analista de personal (Planillas),REC01 SOCIEDAD ANONIMA CERRADA,,,"S/. 1.800,00 (Mensual)"
461,Asistente de Planillas,R Y D ASESORES EN GESTION HUMANA S.A.C.,,,
461,Asistente de planillas,JEF S.A.C,,,"S/. 1.200,00 (Mensual)"
461,Auxiliar Planillas,Villa Muzio & Asociados EIRL,,,"S/. 1.400,00 (Mensual)"
461,Asistente Contable y de Planillas,ATLÁNTICA S.A.C.,,,"S/. 1.800,00 (Mensual)"
461,Asistente de Planillas+ Beneficios / Sede Surquillo / Disponibilidad inmediata,AGN INGENIEROS S.A.C.,,,
461,Analista de Planillas,ATLÁNTICA S.A.C.,,,"S/. 1.800,00 (Mensual)"
462,Jefe de Prácticas en Neuropsicología,Universidad de Ciencias y Humanidades,,,
462,Jefe de Prácticas en Neuropsicología,Universidad de Ciencias y Humanidades,,,
462,Jefe de Taller  / Chungar,Multicosailor SAC,,,"S/. 5.000,00 (Mensual)"
462,Jefe de Prácticas en Morfofisiología II,Universidad de Ciencias y Humanidades,,,
462,Jefe de Prácticas en Nutrición Comunitaria,Universidad de Ciencias y Humanidades,,,
462,Jefe de Prácticas /Contabilidad y Costos /Trujillo,Universidad Privada del Norte S.A.C.,,,
462,Jefe de taller,AUTOMAYOR,,,"S/. 3.000,00 (Mensual)"
462,Jefe de Taller  / Chungar,Multicosailor SAC,,,"S/. 5.000,00 (Mensual)"
462,"Docente Tiempo Completo /Taller y dirección , Taller Transmedial/ Chorrillos",Universidad Privada del Norte S.A.C.,,,
462,Jefe de Prácticas /Taller de Producción Radial Digital/ Trujillo,Universidad Privada del Norte S.A.C.,,,
462,Jefe de Prácticas / Derecho / Cajamarca,Universidad Privada del Norte S.A.C.,,,
462,Jefe de taller,AUTOMAYOR,,,"S/. 3.000,00 (Mensual)"
462,Jefe de Prácticas /Taller Dirección y Producción de Informativos/ SJL,Universidad Privada del Norte S.A.C.,,,
462,Jefe de Prácticas en Morfofisiología II,Universidad de Ciencias y Humanidades,,,
462,Jefe de Prácticas en Nutrición Comunitaria,Universidad de Ciencias y Humanidades,,,
463,Operador de Equipos Multiples II PUNO,,,,
463,Operador De Tracking,Kuehne + Nagel,,,
463,Tienes Experiencia como Operador de Cámaras/ Ven y Postula / 8 Horas/ Ingreso Directo,Grupo Odisea,,,"S/. 1.300,00 (Mensual)"
463,Técnico Operador de Sistema de Riego Automatizado  Chepen,SAFRESCO PERU S.A.,,,
463,Operador  Multifuncionalidad,FALABELLA CORPORATIVO PERÚ,,,
463,Operador Multfuncinal,FALABELLA CORPORATIVO PERÚ,,,
463,Técnico Operador de Maquina,Multimoldes S.A.C.,,,"S/. 1.700,00 (Mensual)"
463,Asesor/a de Operador Central Telefonica BCP,Adecco Perú S.A.,,,
463,"Operador de Pozos (Bombeo, Sist. Hidraúlico)(14X7 Arequipa)",Séché Group Perú,,,"S/. 2.200,00 (Mensual)"
463,Operador de Camaras,TEXTILES OLINDA S.A.C.,,,"S/. 1.500,00 (Mensual)"
463,Operador de Sonda,,,,
463,Operador de excavadora /Tembladera,San Martin Contratistas Generales S.A,,,
463,Operador de Minicargador/Cons. Civil 14x7,,,,
463,Operador de cargador frontal/Rég. Cons. Civil 14x7,,,,
463,Operador de excavadora /Tembladera,San Martin Contratistas Generales S.A,,,
463,Operador/a de cargador frontal Pacasmayo Trujillo,Grupo Pacasmayo,,,
463,Operador de Montacarga,Manpower,,,
463,Operador de grua hilo,,,,
463,Operador de Grua Piura,Raciemsa,,,"S/. 5.000,00 (Mensual)"
463,Operador de Prensa Excéntrica,Cantol S.A.C.,,,"S/. 1.500,00 (Mensual)"
463,Validador y Soporte Horario rotativo/ Operador de Control,CICSA PERU S.A.C.,,,"S/. 1.500,00 (Mensual)"
463,operador/a,soluciones integrales sayaan sac,,,"S/. 2.400,00 (Mensual)"
463,Operador de Palas Eléctricas,KOMATSU - MITSUI MAQUINARIAS,,Presencial y remoto,
463,Operador Ssoma/ Pisco/ Rubro mineria/ Planta de fundicion/ 6x2,Grupo Tawa,,,
463,Operador Dual,DP World Logistics S.R.L,,,
463,Operador de Tractor/Proyecto Minero/Cusco/LicenciaAIIB/20X10,QORIKALLPA MINAS Y SERVICIOS S.A.C.,,,
463,Operador de Telares industriales,IBEROPLAST SAC,,,
463,Operador de Equipo Utilitario Manitou  Con Licencia AIIB para Unidad Minera,Communications and Systems Development,,,
463,Operador de máquinas inyectoras / secundaria completa,SMI,,,
463,Operador y receptor de carga aérea y cajero Iquitos,Transber,,,
463,Operador de Montacarga,,,,
463,"Operador de semitrailer, operador de camabaja, operador de furgon / experiencia en Caja fuller",San Martin Contratistas Generales S.A,,,
463,Operador de Telemarketing / Ventas para Rustica,RUSTICA,,,
463,Operador de grifo con o sin experiencia,CORPORACIÓN DE TRANSPORTES CARLEY SOCIEDAD ANONIMA CERRADA,,,
463,Operador y receptor de carga aérea y cajero Iquitos,Transber,,,
463,Operador de grifo con o sin experiencia en  Ate,TRANSPORTES YAC,,,"S/. 1.130,00 (Mensual)"
463,Operador  Envases,Gloria,,,
463,Operador NOC / SOC,Atlantic City,,,"S/. 3.000,00 (Mensual)"
463,Operador máquina laser botones,,,,"S/. 1.500,00 (Mensual)"
463,Operador de Pala Hidráulica/14x7,San Martin Contratistas Generales S.A,,,
463,Operador(a) de montacarga/Horario rotativo/ Bonos/ Lurín,Manpower,,,
463,Operador de grifo con o sin experiencia,CORPORACIÓN DE TRANSPORTES CARLEY SOCIEDAD ANONIMA CERRADA,,,
463,Operador de Camion Imprimador de Asfalto,STRACON PERÚ S.A.,,,"S/. 950,00 (Mensual)"
463,Operador de Fresadora de Asfalto,STRACON PERÚ S.A.,,,"S/. 6.000,00 (Mensual)"
463,Operador de Excavadora Neumatica,STRACON PERÚ S.A.,,,"S/. 950,00 (Mensual)"
463,Operador de Drones,,,,
463,"Operador de Horno (Técnico electricista, Controlista de procesos industriales, electrónico)",,,,
463,Operador de Balanza / Rubro almacenes / Ate,Savar Agentes de Aduana S.A.,,,"S/. 1.500,00 (Mensual)"
463,Operador de Rodillo Neumático para Asfalto,STRACON PERÚ S.A.,,,
463,Operador de Servicios Administrativos,High Techno World,,,"S/. 1.400,00 (Mensual)"
463,Operador de Seguimiento Nacional,P & M COURIER EXPRESS S.A.C.,,,"S/. 1.300,00 (Mensual)"
463,Cajero y Operador de Carga Iquitos,Transber,,,
463,BCP /Operador de Canales electronicos II / Lima / Chorrillos,Adecco Perú S.A.,,,
463,Operador de Montacarga,Manpower,,,
463,Operador de Montacarga,Manpower,,,
463,Operador de Balanza / Balancero / Callao,Ransa Comercial  S.A.,,,
463,"Operador de Horno (Técnico electricista, Controlista de procesos industriales, electrónico)",,,,
463,Operador de Transferencia,STRACON PERÚ S.A.,,,"S/. 1.200,00 (Mensual)"
463,Operador(a) de Central Telefónica,Constructora Galilea SAC,,Presencial y remoto,
463,Operador de Maquina / Calibradora Maf Roda,Manpower,,,
463,Operador de Pavimentadora,STRACON PERÚ S.A.,,,"S/. 1.200,00 (Mensual)"
463,Operador de Camaras,TEXTILES OLINDA S.A.C.,,,"S/. 1.500,00 (Mensual)"
463,Operador de Montacarga,Manpower,,,
463,Operador de Balanza / Balancero / Callao,Ransa Comercial  S.A.,,,
463,"Operador de Pozos (Bombeo, Sist. Hidraúlico)(14X7 Arequipa)",Séché Group Perú,,,"S/. 2.200,00 (Mensual)"
463,Operador de Rayos X / 14x7 en Cajamarca,SECURITAS SAC,,,"S/. 2.200,00 (Mensual)"
463,Operador Jumbo,MINERALES AURI VERDE S.A.C.,,,
463,6713 Técnico Operador de Terminal (experiencia en sector hidrocarburos) Residentes Chimbote,Grupo Aenza,,,
463,Sellador Industrial Operador Máquinas Industriales,Grupo Perú Alfa,,,
463,Operador de grifo con o sin experiencia,CORPORACIÓN DE TRANSPORTES CARLEY SOCIEDAD ANONIMA CERRADA,,,
463,BCP /Operador de Canales electronicos II / Lima / Chorrillos,Adecco Perú S.A.,,,
463,Operador/a de Servicios Comunes,KOMATSU - MITSUI MAQUINARIAS,,,
463,Operador de SemiTrailer,DP  World Callao,,,"S/. 2.900,00 (Mensual)"
463,Operador de Tornos,Cantol S.A.C.,,,
463,Operador Pauchero con experiencia en maquinas Totani o karlville,Resinplast S.A,,,
463,Operador de Montacarga,BOTICAS PERU,,,
463,Operador de Grupo Electrógeno Chincha,La Calera S.A.C.,,,"S/. 2.100,00 (Mensual)"
463,Operador / San Isidro / Presencial,GREEN SOLUTIONS GROUP,,,"S/. 3.500,00 (Mensual)"
463,Operador de Prensa Excéntrica,Cantol S.A.C.,,,"S/. 1.500,00 (Mensual)"
463,Operador Jumbo,MACDESA,,,
463,Operador(a) de montacarga/Horario rotativo/ Bonos/ Lurín,Manpower,,,
463,operador/a técnico,JWG ENGINEERING AND PROJECTS S.A.C.,,,"S/. 1.600,00 (Mensual)"
463,Operador de Montacarga Pisco,,,,
463,Operador de Balanza / Rubro almacenes / Ate,Savar Agentes de Aduana S.A.,,,"S/. 1.500,00 (Mensual)"
463,Operador(a) de montacarga/Horario rotativo/ Bonos/ Lurín,Manpower,,,
463,Operador(a) de montacarga/Horario rotativo/ Bonos/ Lurín,Manpower,,,
463,Operador / San Isidro / Presencial,GREEN SOLUTIONS GROUP,,,"S/. 3.500,00 (Mensual)"
463,Operador de máquina,Kimberly Clark Peru,,,
463,Técnico Operador de Sistema de Riego Automatizado  Chepen,SAFRESCO PERU S.A.,,,
463,Operador de Winche / Proyecto Minero Zona Sur,Master Drilling Peru S.A.C.,,,"S/. 2.000,00 (Mensual)"
463,¡Atención! Se Solicita Operador de Cámaras/ 8 Horas/ Ingreso Directo,Grupo Odisea,,,"S/. 1.300,00 (Mensual)"
463,Cajero y Operador de Carga Iquitos,Transber,,,
463,Operador maquinaria para aplicaciones de agroquimicos,Agrovision Peru Sac,,,
463,Operador de Servicios Administrativos,High Techno World,,,"S/. 1.400,00 (Mensual)"
463,Técnico Operador PTAR Carabayllo,FLOWEN SAC,,,
463,Operador de Montacarga,AQUANQA II S.A.C.,,,
463,Operador(a) de montacarga/Horario rotativo/ Bonos/ Lurín,Manpower,,,
463,Operador de grifo con o sin experiencia,CORPORACIÓN DE TRANSPORTES CARLEY SOCIEDAD ANONIMA CERRADA,,,
463,Operador de Telemarketing / Ventas para Rustica,RUSTICA,,,
463,Operador de CSD,EVERGREEN SHIPPING AGENCY (PERU) S.A.C.,,,"S/. 2.300,00 (Mensual)"
464,Ejecutivo Corporativo / Medios de Pago Culqi / Salario mayor a S/. 4500,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Ejecutivo de Ventas Multiproducto/ Medios de Pago y Telecomunicaciones,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Ejecutivo Corporativo / Medios de Pago Culqi / Salario mayor a S/. 4500,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Ejecutivo Corporativo / Medios de Pago Culqi / Salario mayor a S/. 4500,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Asesor de Ventas B2B – Medios de Pago / Chimbote,Automatizate Negocios,,,"S/. 1.500,00 (Mensual)"
464,Ejecutivo Corporativo / Medios de Pago Culqi / Salario mayor a S/. 4500,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Ejecutivo de Ventas Multiproducto/ Medios de Pago y Telecomunicaciones,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Ejecutivo Corporativo / Medios de Pago Culqi / Salario mayor a S/. 4500,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Ejecutivo Corporativo / Medios de Pago Culqi / Salario mayor a S/. 4500,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Ejecutivo Corporativo / Medios de Pago Culqi / Salario mayor a S/. 4500,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Asesor de Ventas B2B – Medios de Pago / Trujillo,Automatizate Negocios,,,"S/. 1.500,00 (Mensual)"
464,Ejecutivo Corporativo / Medios de Pago Culqi / Salario mayor a S/. 4500,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Ejecutivo Corporativo / Medios de Pago Culqi / Salario mayor a S/. 4500,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Asesor de Ventas B2B – Medios de Pago / Chiclayo,Automatizate Negocios,,,"S/. 1.500,00 (Mensual)"
464,Ejecutivo de Ventas Multiproducto/ Medios de Pago y Telecomunicaciones,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Ejecutivo Corporativo / Medios de Pago Culqi / Salario mayor a S/. 4500,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Asesor de Ventas B2B – Medios de Pago / Piura,Automatizate Negocios,,,"S/. 1.500,00 (Mensual)"
464,Asesor de Ventas B2B – Medios de Pago / Trujillo,Automatizate Negocios,,,"S/. 1.500,00 (Mensual)"
464,Asesor de Ventas B2B – Medios de Pago / Chimbote,Automatizate Negocios,,,"S/. 1.500,00 (Mensual)"
464,Ejecutivo Corporativo / Medios de Pago Culqi / Salario mayor a S/. 4500,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Asesor de Ventas B2B – Medios de Pago / Chiclayo,Automatizate Negocios,,,"S/. 1.500,00 (Mensual)"
464,Ejecutivo de Ventas Multiproducto/ Medios de Pago y Telecomunicaciones,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Ejecutivo Corporativo / Medios de Pago Culqi / Salario mayor a S/. 4500,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Ejecutivo de Ventas Multiproducto/ Medios de Pago y Telecomunicaciones,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Asesor de Ventas B2B – Medios de Pago / Piura,Automatizate Negocios,,,"S/. 1.500,00 (Mensual)"
464,Ejecutivo Corporativo / Medios de Pago Culqi / Salario mayor a S/. 4500,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Ejecutivo Corporativo / Medios de Pago Culqi / Salario mayor a S/. 4500,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Ejecutivo Corporativo / Medios de Pago Culqi / Salario mayor a S/. 4500,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Ejecutivo Corporativo / Medios de Pago Culqi / Salario mayor a S/. 4500,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Ejecutivo Corporativo / Medios de Pago Culqi / Salario mayor a S/. 4500,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Asesor de Refinanciamiento y soluciones de Pago,RECSA PERÚ,,,"S/. 1.200,00 (Mensual)"
464,Ejecutivo Corporativo / Medios de Pago Culqi / Salario mayor a S/. 4500,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Ejecutivo Corporativo / Medios de Pago Culqi / Salario mayor a S/. 4500,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Ejecutivo Corporativo / Medios de Pago Culqi / Salario mayor a S/. 4500,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Ejecutivo de Ventas Multiproducto/ Medios de Pago y Telecomunicaciones,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Ejecutivo Corporativo / Medios de Pago Culqi / Salario mayor a S/. 4500,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Ejecutivo Corporativo / Medios de Pago Culqi / Salario mayor a S/. 4500,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
464,Ejecutivo de Ventas Multiproducto/ Medios de Pago y Telecomunicaciones,Automatizate Negocios,,,"S/. 1.200,00 (Mensual)"
465,Convocatoria Nacional: Asistente Contable Virtual – Inicio Inmediato,SILVANA PACHECO CONTADORA E.I.R.L.,,,"S/. 1.130,00 (Mensual)"
465,Ingreso inmediato / Auxiliar de almacén Breña / Temporal,Eficacia,,,"S/. 1.025,00 (Mensual)"
