cluster,titulo_puesto,nombre_empresa,ubicacion,modalidad,salario
130,Practicante Profesional de Programación / Desarrollo de Software,BSG Institute,,,"S/. 1.130,00 (Mensual)"
130,practicante de ventas,DSM NUTRITIONAL PRODUCTS PERU S.A,,Presencial y remoto,
130,Practicante de Planta – Procesamiento de Alimentos Naturales,Andean Taste,,,
130,Practicante Profesional de Sorpote de TI,,,Presencial y remoto,
130,Practicante profesional de TI,Distribuidora Comercial Alvarez Bohl SRL,,,
130,Practicante comercial,INVERSIONES LIBER S.A.,,,
130,Practicante profesional de créditos Urubamba,CAC SANTO DOMINGO DE GUZMAN L,,,"S/. 1.130,00 (Mensual)"
130,Practicante de Márketing,SANHE TEX,,,
130,Practicante de mantenimiento,Transportes Iberoamericano SRL.,,Presencial y remoto,
130,Practicante de Derecho,HYDRO PUMPS IMPORT SA,,,
130,Practicante o Auxiliar,,,,
130,Practicante de Catálogo y Web / Arequipa,Estilos S.R.L.,,,"S/. 1.300,00 (Mensual)"
130,Practicante de Psicología Organizacional,GRAND SECURITY SERVICES S.A.C.,,,
130,Practicante Comercial,Papelera Nacional S.A.,,Presencial y remoto,
130,Practicante profesional de Pricing,FALABELLA CORPORATIVO PERÚ,,Presencial y remoto,
131,Urgente!! Motorizado Ica,Urbano,,,
131,Motorizado Courier,,,,
131,Asesor Comercial Motorizado,Prosegur,,,
131,Operario eléctrico motorizado,LARI CONTRATISTAS S.A.C.,,,
131,¡Se buscan Supervisor zonal Motorizado ! /Sueldo 2500/Régimen General,Casevip,,,
131,Repartido en Ruta Motorizado Delivery,ÑANPI COURIER,,,"S/. 2.300,00 (Mensual)"
131,"Supervisor De Instalación De Internet Fibra Óptica Y Cable, Motorizado",MEGA RED OPTICA S.A.C.,,,
131,Técnico Motorizado // Todo Lima // Ingreso inmediato,Computer Corporacion,,,"S/. 1.300,00 (Mensual)"
131,Repartidor Motorizado,,,,
131,¡Se Buscan Supervisores Motorizado/ Para Lima /Sueldo 2500/Régimen General,Casevip,,,
131,Motorizado Repartidor Surco,,,,
131,Gestor de Cobranza Motorizado con experiencias de preferencia contar con moto o vehículo propio,Bigmond Group,,,
131,Gestor de Cobranzas Motorizado Cartera Pesada Zona Lima Este,,,,"S/. 1.800,00 (Mensual)"
131,mensajero/a motorizado/a,FAST DELIVERY NET E.I.R.L.,,,"S/. 2.000,00 (Mensual)"
131,Motorizado // Huaycan (Lima Este),SECURITAS SAC,,,
131,Motorizado paquetería liviana Lima,,,,
131,"Supervisor De Instalación De Internet Fibra Óptica Y Cable, Motorizado",MEGA RED OPTICA S.A.C.,,,
131,Gestor de Cobranza / Planilla Completa / Sueldo Fijo + Bono x Movilidad / Motorizado / Lima,Estilos S.R.L.,,,
131,Repartido en Ruta Motorizado Delivery,ÑANPI COURIER,,,"S/. 2.300,00 (Mensual)"
131,Verificador de Campo / Motorizado / Planilla Completa / Sueldo Fijo + Bono x Movilidad / Arequipa,Estilos S.R.L.,,,
131,Verificador de Campo / Motorizado / Planilla Completa / Sueldo Fijo + Bono x Movilidad / Arequipa,Estilos S.R.L.,,,
131,Motorizado delivery // Cusco,,,,
131,Gestor de Cobranza / Planilla Completa / Sueldo Fijo + Bono x Movilidad / Motorizado / Chincha,Estilos S.R.L.,,,
131,Motorizado de reparto,Urbano,,,
131,Gestor de Cobranza / Planilla Completa / Sueldo Fijo + Bono x Movilidad / Motorizado / Chincha,Estilos S.R.L.,,,
131,Motorizado Turno Noche,Mjm Express,,,
131,Motorizado Delivery Arequipa,Salunat Lab Medic,,,
131,Gestor de Cobranzas / Planilla Completa / Sueldo Fijo + Bono x Movilidad / Motorizado / Cusco,Estilos S.R.L.,,,"S/. 1.200,00 (Mensual)"
131,Motorizado para botica /planilla completa / distribución zona sur,SIGNIA SOLUCIONES LOGISTICAS S.A.C.,,,"S/. 1.130,00 (Mensual)"
131,mensajero motorizado sin unidad,INVERSIONES JR Y ASOCIADOS SAC,,,"S/. 1.200,00 (Mensual)"
131,Motorizado / Técnicos de Corte y Reconexión Lima Metropolitana,ALFA CO SOCIEDAD ANONIMA CERRADA,,,
131,"Motorizado paquetes livianos (Los Olivos, SMP, Comas, Independencia)",Urbano,,,
131,Motorizado,,,,
131,Gestor de Cobranza / Planilla Completa / Sueldo Fijo + Movilidad / Motorizado / Lima,Estilos S.R.L.,,,"S/. 1.200,00 (Mensual)"
131,Operario Motorizado de Corte y Reconexión / Rubro Gas,LARI CONTRATISTAS S.A.C.,,,
131,Motorizado empresa Logistica lunes a sábado,SIGNIA SOLUCIONES LOGISTICAS S.A.C.,,,"S/. 1.130,00 (Mensual)"
131,Técnico Motorizado // Todo Lima // Ingreso inmediato,Computer Corporacion,,,"S/. 1.300,00 (Mensual)"
131,¡Urgente! Gestor de Cobranza Motorizado / Lima Metropolitana,CONTACTA Y NEGOCIA S.A.C.,,,"S/. 1.300,00 (Mensual)"
131,Operario eléctrico motorizado,LARI CONTRATISTAS S.A.C.,,,
131,mensajero/a motorizado/a FULL TIME,Salunat Lab Medic,,,
131,Gestor de Cobranza Bancario Campo Motorizado (Descansa Domingos),RECSA PERÚ,,,
131,Motorizado Repartidor,,,,
131,Mensajero Motorizado / Zona Este o Centro / Escoge Tu Zona de Trabajo!!!,Afe Service Sac,,,
131,Gestor de Cobranza Motorizado,GRUPO 3C S.A.C.,,Presencial y remoto,
131,Gestor de Cobranzas / Planilla Completa / Sueldo Fijo + Bono x Movilidad / Motorizado / Cusco,Estilos S.R.L.,,,"S/. 1.200,00 (Mensual)"
131,Ejecutivo(a) de Cobranza Motorizado Cerro de Pasco,Grupo EFE,,,"S/. 1.000,00 (Mensual)"
131,Repartidor Motorizado,MASCOTA DELIVERY,,,"S/. 2.000,00 (Mensual)"
131,Contratista de Gas Natural / Motorizado / Técnicos de Corte y Reconexión,ALFA CO SOCIEDAD ANONIMA CERRADA,,,
131,Motorizado delivery Cercado de lima,,,,
132,Asistente de Importaciones para Agencia Aduanera Callao,GRUPO PROGESTION,,,"S/. 1.300,00 (Mensual)"
132,asistente/a de taller,CM&C JM S.A.C.,,,"S/. 1.500,00 (Mensual)"
132,"Tecnico Asistente Minería (Cusco, Arequipa, Apurimac)",KOMATSU - MITSUI MAQUINARIAS,,,
132,Asistente de Logistica,ECREEA COMPANY S.A.C,,,
132,Asistente,DISCOMIN PERU E.I.R.L.,,,"S/. 1.130,00 (Mensual)"
132,Asistente de Organización de Archivos Digitalizados,TELLMENETS,,,
132,Asistente de pagos / Finanzas / ingreso a planilla completa,,,,
132,asistente de Informatica y Redes,LABO PERU S.A.C.,,,"S/. 3.000,00 (Mensual)"
132,Asistente de Planilla/Nómina,A365,,,
132,Asistente de ventas,CORPORACION AGRANZA S.A.C.,,,"S/. 1.130,00 (Mensual) + Comisiones"
132,Asistente de Planillas,KOMATSU - MITSUI MAQUINARIAS,,Presencial y remoto,
132,Asistente de ventas / sede Salamanca,MONTALVO INSTITUTE CORP SAC,,,"S/. 1.300,00 (Mensual)"
132,Asistente de Facturación,Mundocomex s.a.c,,,"S/. 1.500,00 (Mensual)"
132,Asistente de Importaciones,Safari Import S.A.C,,,"S/. 1.800,00 (Mensual)"
132,Asistente de Dirección de Inteligencia Empresarial y Mejora del proceso,Universidad César Vallejo,,,"S/. 1.800,00 (Mensual)"
132,Asistente de facturación,MORE GRASS,,,"S/. 1.800,00 (Mensual)"
132,Asistente de pañol,KOMATSU - MITSUI MAQUINARIAS,,,
132,Asistente Logistico,Comercial La Golosina EIRL,,,"S/. 1.400,00 (Mensual)"
132,Asistente de Facturación,GRUPO ALLCHECK,,,"S/. 1.200,00 (Mensual)"
132,Asistente de Finanzas,SERVICIOS GENERALES SATURNO S.A.,,,
132,Asistente de Tráfico e Importaciones,Minera Shouxin  Perú S.A.,,,"S/. 3.500,00 (Mensual)"
132,Asistente de ventas,IMEXPOMUNDO SAC,,,
132,Asistente de Tracking,CORPORACIÓN LOGÍSTICA MARVAL S.A.C.,,,
132,Técnico Asistente de Camiones (K0313),KOMATSU - MITSUI MAQUINARIAS,,,
132,Asistente de Desarrollo de Aplicaciones/ Arequipa,Coopac Kori,,,"S/. 1.800,00 (Mensual)"
132,Asistente de Control de Documentos,,,,
132,Asistente de Infraestructura y seguridad de la información,T-ID SOLUTIONS SAC,,Presencial y remoto,
132,Asistente de Gerencia,DTO PERU S.A.C.,,,"S/. 7.000,00 (Mensual)"
132,Asistente de Aduanas In House,Grupo TLI,,,
132,Asistente de tecnología,,,,
132,Asistente de Logistica,GRUPO HARDTECH,,,
132,asistente de fitosanidad,SAN EFISIO SAC,,,
132,Asistente de planificación de abastecimiento,Maria Almenara SAC,,,
132,Asistente de Nóminas Callao,Atina Gestora del Talento SAC,,,
132,UPC: Asistente de Biblioteca / Campus Monterrico,Laureate,,,
132,asistente de facturacion,Grupo Dionys,,,"S/. 1.800,00 (Mensual)"
132,Asistente de Concesionarios/Contrato Temporal,Hortifrut Perú S.A.C.,,Presencial y remoto,
132,Asistente de Planillas,R Y D ASESORES EN GESTION HUMANA S.A.C.,,,
132,Asistente de Atención en el  Hub de Información  (Sede Ica),Universidad Continental,,,"S/. 1.200,00 (Mensual)"
132,Asistente de Preincubación,,,,
132,Asistente de  Tesoreria,,,,"S/. 1.300,00 (Mensual)"
132,Asistente de TI,Para Rayos,,,
132,Asistente técnico,Adecco Perú S.A.,,,
132,Asistente para Infraestructura,Universidad César Vallejo,,,"S/. 1.800,00 (Mensual)"
132,Asistente de RRHH,Agricola y Ganadera Chavin de Huantar,,,
132,Técnico Asistente de Camiones (K0480),KOMATSU - MITSUI MAQUINARIAS,,,
132,Asistente dental,Grupo Educa_d,,,
132,Asistente de cultura,,,,
132,Asistente de Importaciones / Exportaciones,DOGANA S.A. agentes afianzados de aduanas,,,
132,Asistente de Logistica,Texsorsa sac,,,
132,Asistente de Proyecciones Agrícolas (La Libertad / Lambayeque),Danper Trujillo SAC,,,
132,Asistente de Planillas+ Beneficios / Sede Surquillo / Disponibilidad inmediata,AGN INGENIEROS S.A.C.,,,
132,Asistente de Control de Kardex,Esmeralda  Corp S.A.C.,,,
132,Asistente Técnico,SMART HOUSE PERU SOCIEDAD ANONIMA CERRADA,,,"S/. 1.500,00 (Mensual)"
132,Asistente de QA / Tester de Software,BSG Institute,,,"S/. 2.500,00 (Mensual)"
132,Asistente Depósito de Contenedores / Minerales / Ventanilla,Miscon Group,,,
132,asistente/a mecánico taller de Motos electricas,Sheepbuster.com,,,
132,Asistente De Ventas Cotizaciones,GRUPO FICOM S.A.C.,,,
132,Asistente de Inventarios / Callao,Dinet S.A.,,,
132,Asistente de Logistica,ARES MOBILIARIO S.A.C.,,,"S/. 1.400,00 (Mensual)"
132,Bembos San Miguel /Callao/Asistente de Restaurante,NG Restaurants,,,
132,"Asistente de Fichas Técnicas. Sede: SJL, Zárate.",Grupo Pionier,,,
132,Asistente de RRHH,,,,"S/. 2.000,00 (Mensual)"
132,Asistente de Facturacion,,,,"S/. 1.500,00 (Mensual)"
132,Asistente de Innovación,Coopac Kori,,,
132,Asistente de Capacitación y Desarrollo,Shalom Empresarial S.A.C.,,,
132,Asistente de Capacitación y Desarrollo,Shalom Empresarial S.A.C.,,,
132,asistente/a de finanzas,EL GRANDE INSTITUCIONAL,,,
132,Asistente de Comex,Fitflow Peru SRL,,,
132,Asistente de facturacion,FABRICA DE GOLOSINAS PERUSSA S.A.C. - GOLOPERU S.A.C.,,,"S/. 1.499,00 (Mensual)"
132,Asistente TI,45606702,,Presencial y remoto,"S/. 1.600,00 (Mensual)"
132,Asistente Ti,EUROFLEX PERU S.A.C.,,,
132,Asistente de Exportaciones Documentario,,,,
132,asistente,VULK ENGINEERING,,,
132,Asistente de Seguridad Operativa/ Temporal (Cusco),CORPORACION BELMOND & PERURAIL,,,
132,Asistente de seguridad alimentaria / Acurio Restaurantes,Acuriorestaurantes,,,
132,Asistente de planillas,,,,"S/. 1.150,00 (Mensual)"
132,Asistente de Seguridad,Fundicion y Maestranza Industrial,,,
132,Asistente de Arquitectura,INSERCOR S.A.C.,,,
132,Asistente de Finanzas,MEGUI INVESTMENT SAC,,,
132,Asistente de Atención en el  Hub de Información  (Sede Ica),Universidad Continental,,,"S/. 1.200,00 (Mensual)"
132,Asistente de Gerencia,,,,
132,Asistente de Desarrollo de Producto Textil,Bradi,,,
132,Asistente de Facturación,,,,
132,Asistente de Reclutamiento y Seleccion,MAUI AND SONS,,,
132,Asistente de RRHH / Magdalena,PROTSSA,,,"S/. 1.600,00 (Mensual)"
132,Asistente de ventas,GRUPO PROEDUCAR,,,
132,Asistente de Facturacion,,,,"S/. 1.500,00 (Mensual)"
132,Técnico Asistente de Camiones (K0313),KOMATSU - MITSUI MAQUINARIAS,,,
132,Asistente de TI,Newport Capital SAC,,,"S/. 1.700,00 (Mensual)"
132,Asistente Control Bancario,Lukear S.A.C,,Presencial y remoto,
132,Asistente de tecnología,,,,
132,asistente de ventas,Guskel EIRL,,,"S/. 1.130,00 (Mensual) + Comisiones"
132,Asistente de Capacity y Productividad,Grupo AUNA,,Presencial y remoto,
132,Asistente de pañol,KOMATSU - MITSUI MAQUINARIAS,,,
132,Asistente Académica,Ingenium,,,
132,Asistente de Logistica,Eurofirms Perú,,,
132,Asistente de Ciberseguridad,NATU PERU,,,
132,Asistente de Ciberseguridad,NATU PERU,,,
132,Asistente de Presupuesto,STEEL ENGIL SAC,,,"S/. 2.500,00 (Mensual)"
132,Asistente de Carpintería / Ate,Overall Strategy,,,
132,Asistente de Reclutamiento y Seleccion,MAUI AND SONS,,,
132,Asistente/a de Planillas,"Alvarez, Castillo & Asociados S. Civil de R.L.",,,
132,Asistente Contble,ESTACION DE SERVICIOS CORZO E.I.R.L.,,,
132,Asistente de planillas,JEF S.A.C,,,"S/. 1.200,00 (Mensual)"
132,Asistente de liquidación,MEGA RED OPTICA S.A.C.,,,"S/. 1.400,00 (Mensual)"
132,asistente,CHUQUIN ARROYO PATRICIA MILAGROS,,,"S/. 1.200,00 (Mensual)"
132,Asistente de Garantias,ARMA CONSULTORIA EMPRESARIAL,,,
132,Asistente Bilingue,Manpower,,Presencial y remoto,
132,Asistente de caja chica,BMP CONSULTING,,,
132,asistente de ventas,Guskel EIRL,,,"S/. 1.130,00 (Mensual) + Comisiones"
132,Asistente de Desarrollo de Aplicaciones/ Arequipa,Coopac Kori,,,"S/. 1.800,00 (Mensual)"
132,Asistente de Gerencia,Mantenimiento e Ingenieria Industrial S.R.L.,,,
132,Asistente de ventas,DINAFAST,,,
132,Asistente de pañol,KOMATSU - MITSUI MAQUINARIAS,,,
132,Asistente Logistico,Alyabe S.R.L,,,
132,asistente,PARKING OLLARAYA E.I.R.L.,,,"S/. 1.200,00 (Mensual)"
132,Asistente de Analítica y Prompt Engineering,Innova,,,
132,Asistente de ventas,Label Perú S.A.C.,,,
132,Asistente de compensaciones y beneficios,,,,
132,Asistente de auditoria interna,COOPAC SANTA CATALINA LTDA 103,,,
132,Asistente de Caja Ag.Jayanca,Empresa de Crédito Alternativa,,,
132,Asistente,Almacenes Asociados SAC,,,"S/. 1.500,00 (Mensual)"
132,Asistente de Medio Ambiente,CIEMSA,,,"S/. 2.800,00 (Mensual)"
132,asistente de recepcion,ODAM,,,
132,Asistente de QA / Tester de Software,BSG Institute,,,"S/. 2.500,00 (Mensual)"
132,Asistente de Contenido Web Ecommerce / Surco,Distribuidora de Relojes y Accesorios S.A.C.,,,"S/. 2.000,00 (Mensual)"
132,Asistente de Cobranza Financiera Efectiva Chiclayo,Grupo EFE,,,
132,Asistente de Matrícula (Temporal),Grupo Educa_d,,,
132,Asistente de ventas,ALFREDO PIMENTEL SEVILLA S.A.,,,
132,Asistente dental,Orthodontic Dental Peru S.A.C,,,"S/. 1.250,00 (Mensual)"
132,Asistente Ti,EUROFLEX PERU S.A.C.,,,
132,Asistente de Cobranza,PRIME MUSIC S.A.C.,,,"S/. 1.400,00 (Mensual)"
132,Asistente de Ventas,AMERICA MOVIL PERU SAC,,,"S/. 1.130,00 (Mensual)"
132,Asistente Help desk,Financiera QAPAQ,,,
132,Asistente Bilingue Francés,Manpower,,Presencial y remoto,
132,Asistente de Licitaciones,OXYMAN COMERCIAL SAC,,,
132,Asistente de Planillas+ Beneficios / Sede Surquillo / Disponibilidad inmediata,AGN INGENIEROS S.A.C.,,,
132,Bembos San Miguel/Callao/Asistente de Restaurante,NG Restaurants,,,
132,Bembos Larco 3 (Miraflores/Pronta Apertura)/Asistente de Restaurante,NG Restaurants,,,
132,Asistente de Produccion // Lurín,Ecopacking,,,
132,Asistente de Talento Humano,GRUAS SERVICIOS Y TRANSPORTES S.A.C.,,,
132,Asistente de Control de Bienes Patrimoniales,Club de Regatas Lima,,,
132,Asistente de asuntos regulatorios,Farmacia Magistral Avanlab,,,
132,Asistente de Comunicaciones,INKA CROPS S.A,,,
132,Asistente de Recursos Humanso,INVERSIONES MERMA SAC,,,
132,Asistente de Revenue,,,,"S/. 1.500,00 (Mensual)"
132,asistente/a de márketing,Celper Group,,,"S/. 1.800,00 (Mensual)"
132,Asistente de Modelista / Lectra,Confecciones Textimax S.A.,,,
132,Asistente de Rrhh Exp Minera Antapaccay,Mantenimiento e Ingenieria Industrial S.R.L.,,,
132,Asistente de facturación y cobranza,Consultora Valora,,,"S/. 1.500,00 (Mensual)"
132,Asistente de ventas,HIROPHONE,,,
132,Asistente de Licitaciones,CL PHARMA,,,
132,Asistente de exportaciones,,,,
132,asistente de licitaciones,comercial miguea e.i.r.l.,,,"S/. 1.500,00 (Mensual)"
132,Papa Johns Faucett(San Miguel)/Asistente de Restaurante,NG Restaurants,,,
132,Papa Johns El Polo (La Molina)/Asistente de Restaurante,NG Restaurants,,,
132,Bembos Juliaca(Puno)/ Asistente de Restaurante,NG Restaurants,,,
132,Asistente de Cctv / Lima Norte,OCA GLOBAL PERÚ,,,"S/. 2.000,00 (Mensual)"
132,Asistente de pagos y cuentas,Bitel,,,
132,Asistente de Distribucion,,,,
132,Asistente de Facturación,M&M SERVICIOS MOTORIZADOS SAC,,,"S/. 1.500,00 (Mensual)"
132,Asistente de Cotizaciones,SKINLAND SUPPLY SOLUTIONS,,,
132,Asistente de credito y cobranza,INVERSIONES SANTA FELICIA S.A.C.,,,
132,Asistente de Gerencia General / Surquillo,Afe Service Sac,,,
132,asistente académico,CONSORCIO CESAP SAN MARCOS S.A.C.,,,
132,Asistente SAP,,,,
132,Asistente Ecommerce/Sede Rimac,NEW ATHLETIC,,,
132,Asistente de Exportación e Importación,FUXION,,,
132,Asistente de Cotizaciones,ECOTERMO SISTEMAS S.A.C.,,,"S/. 1.400,00 (Mensual)"
132,Asistente de Inventario por Campaña/ Distritos varios,AQUARIUS CONSULTING S.A.C.,,,
132,Asistente Ti,EUROFLEX PERU S.A.C.,,,
132,Asistente de  Tesoreria,,,,"S/. 1.300,00 (Mensual)"
132,Asistente de Ciberseguridad,NATU PERU,,,
132,Asistente de Capacity y Productividad,Grupo AUNA,,Presencial y remoto,
132,Asistente de Repuestos,JUNGHEINRICH PERU S.A.C.,,,
132,Asistente de Inventario por Campaña/ Distritos varios,AQUARIUS CONSULTING S.A.C.,,,
132,Asistente de Control de Personas / Iquitos,Ransa Comercial  S.A.,,,
132,Asistente de Importaciones / Planilla Completa / Breña / Descansa Sábado y Domingo,Epli S.A.C.,,,
132,Asistente de gerencia,CLINICALHOME,,,"S/. 2.000,00 (Mensual)"
132,Bembos Surquillo/Asistente de Restaurante,NG Restaurants,,,
132,"Asistente de Caja Reemplazo / Sector Comercial / Juliaca, Puno",Manpower,,,
132,Asistente de Logistica,ECREEA COMPANY S.A.C,,,
132,Arequipa/Asistente de Restaurante/Papa Johns,NG Restaurants,,,
132,Asistente de Gerencia,SATELITAL TELECOMUNICACIONES,,,
132,Asistente de Ventas,,,,
132,"Asistente y/o Técnico Dental para: Miraflores, Surco y Jesús María",Instituto de Diagnóstico Maxilofacial,,,
132,asistente de márketing,D'PAREDES DAVE GROUP S.A.C.,,,"S/. 1.130,00 (Mensual) + Comisiones"
132,Asistente Datos y Automatización /  Asistente de Inteligencia de Negocios / Asistente de Contraloría,SOCIEDAD DE AUTOMOTORES INKA SAC,,,"S/. 2.500,00 (Mensual)"
132,Asistente de Visto Bueno y Direccionamiento para Sector Aduanero,HCP,,Presencial y remoto,
132,Asistente de Verificación,,,,
132,Asistente de remuneraciones,Recolsa SA,,,
132,Asistente de gerencia general,Grupo Tawa,,,
132,Asistente de Ventas,,,,
132,Asistente de Ventas,,,,
132,Asistente de Cotizaciones y Presupuesto,,,,
132,Asistente de Arquitectura,GRUPO MADDOX SAC,,Presencial y remoto,
132,Asistente de Dental,Universidad Privada Norbert Wiener,,,"S/. 500,00 (Mensual)"
132,Asistente de Psicologia,Transmdicas S.R.L.,,,
132,Asistente de Facturación y Exportación,MAGINSA INDUSTRIAL SAC,,Presencial y remoto,
132,Asistente de Licitaciones,SIGNIA SOLUCIONES LOGISTICAS S.A.C.,,,"S/. 2.200,00 (Mensual)"
132,Asistente de Documentación,Grupo Unimar S.A.,,,
132,Asistente de Caja,Grupo San Pablo,,,"S/. 1.200,00 (Mensual)"
132,Asistente de facturación,,,,"S/. 1.700,00 (Mensual)"
132,Asistente de RRHH/ Regimen en Junin,Mantenimiento e Ingenieria Industrial S.R.L.,,,
132,Asistente de RRHH,,,,"S/. 2.000,00 (Mensual)"
132,asistente de comercio exterior,,,,
132,UPN: Asistente de Programación Horaria / Remoto / Temporal,Laureate,,,"S/. 1.300,00 (Mensual)"
132,Asistente de TI,Newport Capital SAC,,,"S/. 1.700,00 (Mensual)"
132,"Asistente de Fichas Técnicas. Sede: SJL, Zárate.",Grupo Pionier,,,
132,Asistente Dental,Centro Médico Odontológico Americano S.A.C.,,,
132,UPC: Asistente de Registros Académicos Intermitente / Surco,Laureate,,,
132,Asistente de Ventas,GOTOPERU,,,
132,Asistente de márketing Home Office,Corporacion MyM,,Presencial y remoto,"S/. 1.300,00 (Mensual) + Comisiones"
132,Asistente de Finanzas,EVERGREEN SHIPPING AGENCY (PERU) S.A.C.,,,"S/. 2.300,00 (Mensual)"
132,Asistente de tecnología,,,,
132,Asistente de Trazabilidad y Etiquetado,Grupo Campo Verde,,,
132,Asistente de Automatización,Molitalia,,Presencial y remoto,"S/. 2.800,00 (Mensual)"
132,Asistente de Ventas,,,,"S/. 3.000,00 (Mensual)"
132,Asistente de la Presidencia,,,,
132,Asistente Help desk,Financiera QAPAQ,,,
132,Asistente de Facturación,Mundocomex s.a.c,,,"S/. 1.500,00 (Mensual)"
132,Asistente,H&T Med Dent SAC,,,"S/. 1.200,00 (Mensual)"
132,Asistente de Planillas (Nóminas),PANORAMA HOGAR & DECORACION,,,"S/. 1.500,00 (Mensual)"
132,Asistente de Planillas,KOMATSU - MITSUI MAQUINARIAS,,Presencial y remoto,
132,Asistente de Desarrollo de Aplicaciones/ Arequipa,Coopac Kori,,,"S/. 1.800,00 (Mensual)"
132,Asistente Cobranza,SYSTEMBASE TELECOMUNICACIONES E.I.R.L,,,
132,Asistente,Glazer Perú,,,
132,Asistente Arquitecto Postventa,,,,"S/. 2.000,00 (Mensual)"
132,Técnico Asistente de Camiones (K0480),KOMATSU - MITSUI MAQUINARIAS,,,
132,Asistente de Ventas,,,,
132,Asistente de Comercio Exterior,Grupo Valora,,,
132,Asistente de Infraestructura y seguridad de la información,T-ID SOLUTIONS SAC,,Presencial y remoto,
132,Asistente de facturacion,FABRICA DE GOLOSINAS PERUSSA S.A.C. - GOLOPERU S.A.C.,,,"S/. 1.499,00 (Mensual)"
132,Asistente Adminsitrativo,TRECK SEGURIDAD INDUSTRIAL S.A.C.,,,"S/. 1.500,00 (Mensual)"
132,asistente/a de márketing,Celper Group,,,"S/. 1.800,00 (Mensual)"
132,Asistente de Automatización,Molitalia,,Presencial y remoto,"S/. 2.800,00 (Mensual)"
132,Asistente de Ventas,,,,"S/. 3.000,00 (Mensual)"
132,Asistente de Contraloría,Grupo San Pablo,,,
132,Asistente de Inventarios y Despachos,Arenera Jaen SAC,,,
132,Urgente ! Asistente de Recurso Humanos/ Sede Lince/Contratación inmediata,,,,
132,Asistente de la Demanda,Laboratorios SMASAC,,,
132,Asistente de Redes Sociales,GRUPO TRANSPESA SAC,,,
132,Asistente de Tesoreria  Exp. Egresos Bancos,Premier Motors S.A.,,,"S/. 1.600,00 (Mensual)"
132,Asistente de cuentas por Cobrar,Manpower,,,"S/. 3.500,00 (Mensual)"
132,Asistente de Tesoreria / Miraflores,Iseg Perú S.A.C,,,
132,Asistente de Desarrollo Técnico,S.J. ROXFARMA S.A.,,,
132,Asistente de  Tareo,PRECOTEX S.A.C.,,,
132,Asistente de control de materiales,Bitel,,,
132,Asistente de Planillas y RRHH,MONTALVO INSTITUTE CORP SAC,,,"S/. 1.500,00 (Mensual)"
132,Asistente de facturacion y cobranza,METROIL - Calibración y Certificación de Patrones de Medición,,,
132,Asistente de Ventas/Recepción,Grupo Obregon S.A.C,,,"S/. 1.500,00 (Mensual)"
132,asistente de gerencia,Viva Urbana Inversiones SAC,,,"S/. 1.200,00 (Mensual)"
132,Asistente de cobranza,Industrias Rollavel SAC,,,
132,asistente de redes sociales,Aval,,,"S/. 1.400,00 (Mensual)"
132,asistente/a de márketing,Erick Gerardo Palma Bernal,,Presencial y remoto,"S/. 1.000,00 (Mensual) + Comisiones"
132,Asistente de gerencia corporativa/ multicompañia,Bluefokus,,,"S/. 3.500,00 (Mensual)"
132,Asistente para Licitaciones,COMERCIO E INDUSTRIA DENTAL TARRILLO BARBA S.A.C.,,,
132,Asistente SAP,,,,
132,asistente,CARRERA CHAVARRI ASOCIADOS,,,"S/. 1.200,00 (Mensual)"
132,Asistente Financiero,BRANDINT,,,"S/. 1.500,00 (Mensual)"
132,Asistente de Ventas,METALES Y ALIADOS ESPECIALES SAC,,,
132,asistente de gerencia,Taxitel,,,"S/. 2.500,00 (Mensual)"
132,Asistente de Inventario por Campaña/ Distritos varios,AQUARIUS CONSULTING S.A.C.,,,
132,Asistente de Clima y Cultura,SOLO TORTAS S.A.C.,,,
132,Asistente de Ventas Repuestos,RESEMIN,,,
132,Asistente Ti,EUROFLEX PERU S.A.C.,,,
132,Asistente de Asuntos Regulatorios Farmacéuticos,Servicios de Conformidad Regulatoria S.A.C.,,,
132,Asistente de ventas,YEMPAC PHARMACEUTICA SOCIEDAD ANONIMA CERRADA-YEMPAC PHARMA S.A.C.,,,
132,Asistente para Infraestructura,Universidad César Vallejo,,,"S/. 1.800,00 (Mensual)"
132,Asistente de Planillas,,,,
132,Asistente de Activos,Bitel,,,"S/. 1.400,00 (Mensual)"
132,Asistente de Nómina,Universidad César Vallejo,,,"S/. 1.800,00 (Mensual)"
132,asistente,Air Cool system sm sac,,,
132,Asistente de ventas en equipos gastronomicos,SERViPARTES PERÚ,,,"S/. 1.500,00 (Mensual) + Comisiones"
132,Asistente de ventas / Miraflores,ASOCIACION CLOWNSCIENTE,,,
132,Asistente Bilingue,Manpower,,Presencial y remoto,
132,Asistente operativo,Adecco Perú S.A.,,Presencial y remoto,
132,Asistente de Cotizaciones de Merchandising – Publicidad y Promocionales,POP UP MARKETING INTEGRAL,,,
132,Asistente de Importaciones,Safari Import S.A.C,,,"S/. 1.800,00 (Mensual)"
132,Asistente de Importaciones,DINAFAST,,,"S/. 1.800,00 (Mensual)"
132,Asistente de cultura,,,,
132,Asistente de Cctv / Lima Norte,OCA GLOBAL PERÚ,,,"S/. 2.000,00 (Mensual)"
132,Asistente de Caja,Grupo San Pablo,,,"S/. 1.200,00 (Mensual)"
132,Asistente de Armado,PEVISA,,,
132,Asistente de Hotelería,CLINICA RICARDO PALMA SA,,,
132,Asistente de Arquitectura,La número 1,,,
